Title,Authors,Genre,Price,Rating,Description,Image
Pyrolysis of Hazelnut Shells in a Fixed-bed Tubular Reactor,"A.E. Putun, A. Ozcan",,,,,
E-enablement,"Thomas A. Hayes, University College, Dublin. Department of Management Information Systems",Banks and banking,,,,
Consolidated Gold Fields,Paul A. Johnson,Business & Economics,,,A portrait of the mining finance organization which had its origins in the gold mining industry of South Africa,
Beastly Bestiary,A. Tad Strange,Humor,,,"Eels in high heels! Buttery manatees! A squid who's a jerk! Hip bats! Flatulent dragons! Wombless wombats! A lucky moonlit possum! A slow sex-starved he sloth! Tricky ticks! Spiders with bad-girl allure and hourglass waists! A jazzy goose! The snuffling snowbeast! And that's not all-Frustrated roosters, gizzard nibbling lizards, and sentimentowl owls! These and many other curious creatures populate the perfectly peculiar poetic menagerie of A. Tad Strange. In the great tradition of poets like Ogden Nash, Marianne Moore, and Edward Gorey, Strange's strange 21st-century bestiary offers a roaring good time, horselaughs aplenty, and the inevitable purrs of cuddlesome readerly contentment. With slitheringly seductive wordplay, strange molts words into new meanings. He hatches high-soaringly delightful lines and swallows common-sense headfirst until only a smile remains and the piggy toes of reality are left wriggling. Beastly Bestiary-A tender treat of soft chewy poems guaranteed not to create intellectual indigestion or starve one's funny bone.",http://books.google.com/books/content?id=sB_EGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Pounding Down... One Day at a Time,Ruth A. Manieri,Self-Help,,,"Having dealt with weight loss over many years, I decided to write my thoughts about such in the form of poetry. Many hours were spent compiling suitable information and writing my thoughts about dieting and weight loss. I tried to pinpoint specific areas that I found to be troublesome and challenging. I thought that a person might find it easier to read a poem with some specific meaning for a day's diet routine rather than a lengthy article. Hence my idea of a poetry book about a weight loss theme. I also wanted to offer this book as a keepsake of a job well done so a person, can record their thoughts and meal plans for each day's effort in the weight loss struggle.",http://books.google.com/books/content?id=kLwTqAs4h3gC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Interaction of Mammalian Cells with ZnO Nanowire Arrays,Richard A. Brown,,,,,
Lays of a Laborer,Michael A. McGirr,,,,,
Benefits and Spillovers of Greater Competition in Europe,"Tamim A. Bayoumi, Douglas Laxton, Paolo A. Pesenti",,,,,
How to Start a Used-book Store,Robert A. Juran,Antiquarian booksellers,,,,
A Look-ahead Algorithm for the Solution of Block Toeplitz Systems,"M. Van Barel, A. Bultheel",,,,,
Electrical Horology;,"H. R. Langman, A. Ball","Clocks, Electric",,,,
A Bibliography on the Gulf of Mexico,"Texas Academy of Science, Richard A. Geyer",,,,,
Design of Systems on a Chip: Design and Test,"Ricardo Reis, Marcelo Soares Lubaszewski, Jochen A.G. Jess",Technology & Engineering,,,"This book is the second of two volumes addressing the design challenges associated with new generations of semiconductor technology. The various chapters are compiled from tutorials presented at workshops in recent years by prominent authors from all over the world. Technology, productivity and quality are the main aspects under consideration to establish the major requirements for the design and test of upcoming systems on a chip.",
Contribution of Catabolite Control Protein A to Group A Streptococcal Pathogenesis,Samuel A. Shelburne (III.),,,,,
High Tide,Albert Frederick Daniels,,,,,
The Centennial Story of a Mill Village Parish and Its Transformation,Joel A. Lecuivre,,,,,
The Manger and the Throne,Martin A. Recio,Religion,,,"Against All Odds After experiencing a horrific event that involved the losing of all my senses, I was once again able to regain my 'self ' by the use of: daily prayer, learning to allow one foot to follow another, and letting go of control issues. Thus by the grace of God, I achieved Success After Insanity,a poignant true story that covers issues such as isolation, poverty, suicide, domestic violence, sexual dysfunction, alcoholism and mental illness. Also, the major role religion plays in mental illness. The author believes the root of all mental illnesses rarely stems from genetics but by the simple disconnection of the 'true self' to the universal flow. In these times with staggering cases of divorce, single parenting, sexual, physical and emotional abuse and homeless individuals, it leaves the soul wandering aimlessly in search for truth - an endless search for unity. Learn about the Individual Universal Consciousness and the Family Pool of Consciousness. Discover ways of reuniting with the society we are all responsible for and seek to learn of the higher truth we have all been blessed with - just because we are God's 'Beings.' Begin enjoying the rights to your Divinity. . . . it's Time! Namaste'",http://books.google.com/books/content?id=-vzGwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Comparison of Martin's Empirical Correlation with Measurements on a Compact Plate Heat Exchanger,Abdulmohsen A. Alothman,Heat exchangers,,,"The need for more effective heat exchangers is becoming more necessary these days. At the same time, the size of the heat exchanger also plays a big role. Therefore, in many applications the compact plate heat exchanger is used where high effectiveness and small size are required. As a result, it is necessary to study and understand the performance of compact plate heat exchangers. More specifically, the performance of heat transfer, represent by the Colburn factor j, and friction factor f, must be deeply studied and understood. A mathematical model has been built to express f and j factors based on existing correlations. Also, experimental results have been obtained and compared with the analytical model. It was found that Martin's correlation of finding friction and Colburn factors are not in agreement with the experimental results for a compact heat exchanger. Therefore, the findings show that compactness has an effect on performance, and that the j and f factors should be modified in the future to reflect this.",
