Title,Authors,Genre,Price,Rating,Description,Image
Geschichten aus dem Jenseits. Life is a Story - story.one,Laura Alonso,Fiction,,,"Was passiert mit uns, wenn wir entscheiden, nicht mehr weiterzuleben? Gibt es noch einen Ausweg? Kommen wir in den Himmel, in die Hölle, ins Fegefeuer? Erleben wir es alle gleich? 12 Kurzgeschichten aus dem Jenseits: Eine Erkundung der Räume zwischen Leben und Tod. An dieser Stelle eine dicke fette Triggerwarnung zu folgenden Themen: Suizidversuche/Schnittwunden/Substanzmissbrauch!",http://books.google.com/books/content?id=IR7TEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Auf der Suche nach Trost. Life is a Story - story.one,Yasmin Sahnoune,Fiction,,,"Karia ist glücklich verheiratet und Mutter. Sie liebt ihre Familie von Herzen, jedoch wird sie durch den Tod ihres Ehemannes auf eine harte Probe gestellt. Einerseits will sie diesen schmerzlichen Verlust nicht wahrhaben, andererseits muss sie die Realität annehmen und auch für ihre Tochter stark sein. Wird sie ihre Trauer überwinden und weiterhin eine fürsorgliche Mutter sein können?",http://books.google.com/books/content?id=lGYJEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Zerbrochene Erde. Life is a Story - story.one,Simona Siegl,Fiction,,,"Ein Erdbeben reißt eine Schlucht zwischen ein mittelalterliches Alpendorfs und den Rest der Welt, und zwingt die Bewohner dazu, sich der Tatsache zu stellen, dass in der Isolation alles wachsen kann: Furcht, Liebe, und Glaube in alles, was einen Schimmer Hoffnung mit sich bringt.",http://books.google.com/books/content?id=XabUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Schatten im Kopf. Life is a Story - story.one,Angela Maria Perkonig,Biography & Autobiography,,,"""Schatten im Kopf"" ist ein Buch über die alltäglichen Blockaden, die man sich selbst auferlegt. Es soll denjenigen Trost schenken, die sich in ihrer Trauer gefangen fühlen oder von schweren Ereignissen gebeutelt sind. In zwölf Geschichten werden Schicksale vorgestellt, von Menschen, die sich in irgendeiner Art selbst im Weg stehen. Egal ob im Job, durch die eigene Angst oder den Tod einer geliebten Person. Sie alle fühlen oder fühlten sich in einer bestimmten Art verloren.",http://books.google.com/books/content?id=EIKHEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sieben Tage. Life is a Story - story.one,Eva O.,Fiction,,,"In Lili lodert eine Flamme. Von den Mitschülern ausgegrenzt und von der Familie im Stich gelassen versucht sie, die Kontrolle über diese Flamme zu gewinnen. Doch die Flamme wächst und es geschieht das Unausweichliche.",http://books.google.com/books/content?id=NF3UEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
OBLIVION. Life is a Story - story.one,Jessica Chu,Fiction,,,"Ein Buch, welches Du vielleicht nicht immer in Deinem Regal sehen wirst. Eine Biographie, aber doch irgendwie dich ansprechend? Es geht um Liebe, Familie, Kindheit und Tod. All die Themen, die Dich dein Lebenlang beschäftigen werden. Doch was wenn Dein Leben ein Ende nimmt? Vielleicht findest Du endlich Frieden. Doch was, wenn das nicht das Ende war?",http://books.google.com/books/content?id=Q7TTEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Warnung: Gedanken enden tödlich!. Life is a Story - story.one,Matti Mittag_wie_Frühstück,Comics & Graphic Novels,,,"Geheimnisvolle Inseln? Verrückte Wissenschaftler? Absurde Liebesgeschichten? Egal, welche Erwartungen an dieses Buch gestellt werden, sie liegen allesamt daneben! Denn hier trifft exquisite Philosophie auf die geballte Ladung meines verdrehten Humors: Eine Kombination, welche die Menschheit weder braucht noch sich gewünscht hatte. Und trotzdem steht sie hier geschrieben; in gedruckten Lettern unverwechselbaren Sarkasmus'. Seien Sie selbst Ihr persönlicher Reiseführer auf vielen Abenteuern verzerrter Begebenheiten, die lediglich Ihrer Unterhaltung dienen und versuchen, die Welt ein kleines Stückchen zu verbessern! Sie erleben, warum Wissenschaftler gerne Katzen vergiften, wie sich die Konsequenzen eines Tötungsdeliktes auf den eigenen Großvater auswirken, warum Forscher Außerirdische veräppeln sollten, weshalb die inkorrekte Beschriftung eines Preisschildes Leben kosten kann und vieles mehr. Achtung: Es wird keine Haftung für spontane Lachkrämpfe oder tiefsinnige Gedanken übernommen.",http://books.google.com/books/content?id=iHYdEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Hey Gott, da bin ich wieder. Life is a Story - story.one",Carmen Kaltenecker,"Body, Mind & Spirit",,,"Wenn du weißt, wer du bist, weißt du auch, weshalb du hier bist. Nur, wie sollen wir das wissen und wo sollen wir danach suchen? Ich durfte vor einem Jahr Gott kennenlernen. Der mir eine tiefe Sehnsucht ins Herz gelegt hat nach einer Kraft, die nicht urteilt und bewertet, sondern die liebt. Die trägt. Und die stärkt. Die die Augen öffnet für meine Talente und dafür, wo ich sie einsetzen kann. Wo mein Platz sein kann. Ich hoffe, dass dich dieses Buch bestärkt, dass du darin Richtung findest und dass du dich mit nichts weniger als dem einzigartig außergewöhnlichen Leben zufriedengibst, für das du gemacht bist.",http://books.google.com/books/content?id=z5zUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Füße im Gras, Kopf in den Wolken. Life is a Story - story.one",Johanna Andrea Böttcher,Fiction,,,"Die Lieder meines Lebens: Ich stehe auf einer riesigen Wiese inmitten eines Waldes, Füße im Gras, Kopf in den Wolken. Mit den Gedanken bin ich abwesend, irgendwo dort oben zwischen den Baumwipfeln. Das hier sind nicht alles meine Geschichten, es sind auch die meiner Freunde und Freundinnen, die meiner Mitpatientinnen und vielleicht auch deine. Es sind Erzählungen aus einer Generation von verletzlichen jungen Menschen, die verzweifelt nach einem Platz in dieser Gesellschaft suchen und ihn sicherlich eines Tages auch finden werden. Auch wenn es sinnlos erscheinen mag, irgendwann wird alles irgendwie gut werden.",http://books.google.com/books/content?id=Y0jUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das Königreich der Träume. Life is a Story - story.one,Maddy Mc-Kenzie,Fiction,,,"Im Königreich der Träume geht alles seinen normalen Gang bis sich eines Tages Percy der Finstere überlegt, dem Königreich eine Lektion zu erteilen. Damit beginnt ein Wettlauf gegen die Zeit, denn um das Königreich vor dem Untergang zu bewahren müssen die beiden Taugenichtse Kimberly und Carrie eine Menge Herausforderungen meistern. Ob es ihnen gelingen wird das Königreich der Träume zu retten?",http://books.google.com/books/content?id=IggZEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Tag- und Nachtträume. Life is a Story - story.one,Cherine Aoulad-Ibrahim,Fiction,,,"In den Seiten dieses Buches, zwischen den zarten Zeilen, offenbart sich eine einzigartige Reise in die Welt der Träume. Doch hier sind es nicht nur die Träume der Nacht, die aufgezeichnet sind, sondern auch die stillen Träumereien des Tages. Jeder träumt, um dem Alltag etwas zu entfliehen. In diesen Kurzgeschichten werden meine liebsten Träume zusammengefasst.",http://books.google.com/books/content?id=2oPREAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Ich halte dein Herz in meinen Händen. Life is a Story - story.one,Natascha Wust,Fiction,,,"Der Junge Osiris kämpft mit der Erinnerung an einen lächelnden Mann, den er jedoch nicht zu kennen scheint. Mit seiner Adoptivfamilie macht er sich auf zum König seines Landes für seine Hochzeit. Wichtiger als seine Hochzeit ist ihm den Mann zu finden über den er doch so gerne etwas erfahren würde. Schnell beginnt er im Palast mit seinen Studien und findet heraus das der Mann einem Bild des Henker Gottes der Wissenschaft Alvah ziemlich ähnlich sieht. Osiris will ihn finden, doch es ist ihm nicht klar das sie ein Unterschiedliches Verständnis von einem Freundlichen Lächeln haben.",http://books.google.com/books/content?id=6rrQEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Die vergessene Spur. Life is a Story - story.one,Arlette Schwarz,Fiction,,,"Noch nicht ganz ein Jahr wohnt Ayla bei ihrer Tante in der Kleinstadt Paleotal, als sich ihr Leben auf den Kopf stellt. Dabei hatte sie gedacht, dass ihr neuer Dinosaurier und die Ruhe auf dem Land dabei helfen würden, endlich wieder schreiben zu können. Doch dann findet sie eine Spur, die ihren neu gefundenen Frieden gefährdet. Diese stellt ausgerechnet das tragische Ereignis aus der Vergangenheit ihrer besten Freundin infrage. Kann Ayla die Wahrheit über diesen Tag ans Licht bringen oder sollte sie lieber die Finger davon lassen?",http://books.google.com/books/content?id=ZgwfEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Nur ein bisschen komisch. Life is a Story - story.one,Natalie Krebs,Fiction,,,"Bin ich gut so, wie ich bin? Wieso bin ich so, wie ich bin bin? War ich immer schon so? Und wieso ist das Leben so verdammt kompliziert? Wieso ist es so schwierig, sich richtig zu benehmen? Und warum wird es nicht einfacher, wenn man älter wird, sondern schwieriger? Und warum mache ich mir über alles so viele Gedanken? Damit kann ich doch nicht alleine sein! In dieser Erzählung blicke ich in mein Innerstes, denke über meine Schwächen nach und versuche, meine Unsicherheiten zu verarbeiten. Unsicherheiten, die ich bei anderen nicht wahrnehme, die aber bestimmt viele genauso quälen wie mich selbst.",http://books.google.com/books/content?id=PtkTEQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Das Geheimnis des TAFLO. Life is a Story - story.one,Florian Deutschmann,Fiction,,,"Tauche ein in die zauberhafte Welt des TAFLO-Tempels! Begleite Tiki, auf einer Reise voller Abenteuer, Freundschaft und Entdeckungen. In zwölf einzigartigen Kapiteln erlebst du die Magie der Natur, die Vielfalt der Jahreszeiten und die transformative Kraft des gemeinsamen Erlebens. Dieses Buch ist eine Ode an das Leben, verpackt in Geschichten, die dein Herz berühren und deine Fantasie entfachen. Mach dich bereit für eine Reise, die nicht nur Tiki, sondern auch dich verändern wird. Willkommen im TAFLO wo das Leben in jeder Ecke pulsiert!",http://books.google.com/books/content?id=Ch30EAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Falscher Ort zum falschen Zeitpunkt. Life is a Story - story.one,Arslan,Fiction,,,"Die Jugend, man will sie genießen. Seine träume durchleben. Doch läuft wirklich alles so, wie man es geplant hat? Das leben ist nicht immer Fair zu jedem. Dann befindet man sich am falschen Ort zum falschen Zeitpunkt und landet zwischen vier Wänden. Er wollte raus, seine Unschuld beweisen, aber so einfach war das ganze nicht. Viele Probleme kamen auf ihn zu. Doch wie geht er damit um? Schafft er es am Ende, seine Unschuld zu beweisen oder verweilt er dort bis zur Ewigkeit? Und was ist mit seiner Zukunft? Kann er seine Zukunft noch retten oder ist wirklich alles Hoffnungslos verloren?",http://books.google.com/books/content?id=kpfUEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Official Year Book of New South Wales,,New South Wales,,,,http://books.google.com/books/content?id=q6KP3W0Vt-MC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The People's Hospital Book,"Ronald E. Gots, Arthur Kaufman",Medical,,,,http://books.google.com/books/content?id=l5TELm6GQsYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report by the Chief Archivist for the ...,Central African Archives,Archives,,,,http://books.google.com/books/content?id=RFasudFg6kMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
the role of the financial sector in the economic development of puerto rico,rita m. maldonado,,,,,http://books.google.com/books/content?id=Evmu6iPR3eYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Supreme Court of the State of New York Appellate Division First Department,,,,,,http://books.google.com/books/content?id=UhgYqm6OYeMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Journal of the Department of Agriculture, Western Australia",Western Australia. Department of Agriculture,Agriculture,,,,http://books.google.com/books/content?id=6dX-cATPC6sC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Annals of the South African Museum,South African Museum,Natural history,,,,http://books.google.com/books/content?id=mTVdPn4hlJgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
A Tentative Course in Health and Physical Education for the Junior and Senior High School (boys),Cuyahoga County (Ohio). Public Schools,Education,,,,http://books.google.com/books/content?id=izLf4AXKTAgC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Opinions of the New York State Attorney General,New York (State). Department of Law,Attorneys general's opinions,,,,http://books.google.com/books/content?id=RQc-6RJ4coMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Vegetation, Climate and Radiocarbon Datings in the Late Pleistocene of the Netherlands","G. F. W. Herngreen, J. G. Zandstra, W. H. Zagwijn",Borings,,,,http://books.google.com/books/content?id=0XBD2tF0txoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Journal of the Department of Victoria,Victoria. Department of Agriculture,Agriculture,,,,http://books.google.com/books/content?id=oAw0Fo3fS90C&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Guide to the Geology of the Pekin Area, Tazewell and Mason Counties, Illinois",Wayne T. Frankie,Geology,,,,http://books.google.com/books/content?id=TbLjCBxqFfUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Canadian Patent Office Record and Register of Copyrights and Trade Marks,,Copyright,,,,http://books.google.com/books/content?id=gTDtSci-RJsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Search for Solutions Teaching Guide (abridged),Illinois State Board of Education (1973- ),Science,,,,http://books.google.com/books/content?id=3X_VCiZpv3IC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Proceedings of the ... Annual Meeting of the Most Worshipful Grand Lodge, Ancient Free and Accepted Masons of the State of Illinois",Freemasons. Grand Lodge of Illinois,Secret societies,,5,,http://books.google.com/books/content?id=S8selcFEB9kC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report to the Government of Brazil on Conifers Suitable for Planting in the State of São Paulo,L. Golfari,Conifers,,,,http://books.google.com/books/content?id=kNrhxH5p3XMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Enforcement of the National Maximum Speed Limit Enforcement Practices and Procedures. Final Technical Report,Norman Darwick,,,,,http://books.google.com/books/content?id=C138aHxtWL8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
Journal of the House of Representatives of the ... Regular Session of the General Assembly of the State of Iowa,Iowa. General Assembly. House of Representatives,Iowa,,,,http://books.google.com/books/content?id=atRYCq5t-sMC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Annual Report of the Commissioner of Railroads of the State of Michigan, for the Year Ending ...",Michigan Railroad Commission,Railroads,,,,http://books.google.com/books/content?id=Auxy4mHcmvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Laws Affecting Taxation of the Session of ...,New Jersey,Taxation,,,,http://books.google.com/books/content?id=y2TgeR_x8oIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Development and Welfare in the West Indies,"Development and Welfare Organization in the West Indies (Great Britain), Great Britain Comptroller for Development and Welfare in the West Indies",Education,,,,http://books.google.com/books/content?id=8vzwqH1aV_QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Report of the Committee Appointed by the United Provinces Legislative Council to Co-operate with the Indian Statutory Commission,"United Provinces of Agra and Oudh (India). Provincial Reforms Committee, United Provinces of Agra and Oudh (India). Legislative Council",Constitutional history,,,,http://books.google.com/books/content?id=Kdg8YiEOxAsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
